asin,name,pdate,rating,review,Label
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,15-10-18,4,I like the day & date system of this watch . But  the leather belt of this watch is not sogood . The belt could have been more soft .,0
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,23-03-16,5,a very good product. it might give a small itch for your skin whr the back of the dial is in touch with the hand but otherwise fine. the color is very golden and looks much better than in the picture given. totally awesome product.,0
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,24-08-19,4,"A beautiful watch, as shown. One problem: It is not easy to see the time, as all three pointers are not all that different. But still, I am happy that I have bought it",1
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,16-12-19,5,Watch is beautiful but container wasn't :(,0
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,08-11-18,4,The name speaks for itself.,1
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,21-03-19,2,"Titen watch is good ,but ladher belt quality very poor, and length very short, and ladher belt is cracking after 5 months",0
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,23-10-17,5,"This gem is on my father's wrist for years now, has seen moderate use and lot's of water lashes. But this Titan is a survivor my father loves it.Had to change the leather straps due to excessive use, but it's available for cheap. Worth the value !!!",0
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,09-06-18,5,Good,1
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,15-10-18,5,"Classic leather..Glossy gold dial.. awesome finishing!! Product is tooo goood and eye catching! Gifted it to my father, father in law and my fatherÉ??s elder brother .. they loved it to the core! Highly recommended if this is a gift to elders ???ç???ç???ç",0
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,06-11-17,3,"Good..bt last day of every month showing incorrect date (30,31)",1
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,15-10-18,4,I like the day & date system of this watch . But  the leather belt of this watch is not sogood . The belt could have been more soft .,0
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,23-03-16,5,a very good product. it might give a small itch for your skin whr the back of the dial is in touch with the hand but otherwise fine. the color is very golden and looks much better than in the picture given. totally awesome product.,1
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,24-08-19,4,"A beautiful watch, as shown. One problem: It is not easy to see the time, as all three pointers are not all that different. But still, I am happy that I have bought it",0
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,16-12-19,5,Watch is beautiful but container wasn't :(,1
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,08-11-18,4,The name speaks for itself.,0
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,21-03-19,2,"Titen watch is good ,but ladher belt quality very poor, and length very short, and ladher belt is cracking after 5 months",0
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,23-10-17,5,"This gem is on my father's wrist for years now, has seen moderate use and lot's of water lashes. But this Titan is a survivor my father loves it.Had to change the leather straps due to excessive use, but it's available for cheap. Worth the value !!!",1
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,29-11-18,5,Worth it nice and heavy look,0
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,21-02-18,5,"Gifted to my dad, and he loved this watch.",1
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,23-10-19,5,"Super watch , with a nice gold metal .Feels very strong .Awesome .love #titan.",0
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,06-05-19,5,Just Awssm..Value For Money..Really Happy..,0
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,06-10-19,5,It's really good products,0
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,08-09-20,4,It's quality is excellent my hubby liked it very much I gifted him on his birth day thank you Amazon for giving good products n satisfying seller n buyer in all the way,1
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,06-07-19,4,Same as shown in a picture. Value for money. Very quick delivery ???ç,0
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,30-10-19,4,Watch is good enough to be bought.But don't trust about its delivery period.They don't deliver on time,0
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,04-10-19,5,"It's good and looks premium, it's dial is bigger than I thought.It's worth the price É??1500/- and probably a steal deal to go with :)",0
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,26-07-20,4,Cost is 15-20% higher than factory price I believe..But quality of watch is superior..I purchased this for my Dad & has been running good for last 5-6 months..,0
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,29-11-18,5,Worth it nice and heavy look,1
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,21-02-18,5,"Gifted to my dad, and he loved this watch.",0
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,23-10-19,5,"Super watch , with a nice gold metal .Feels very strong .Awesome .love #titan.",0
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,06-05-19,5,Just Awssm..Value For Money..Really Happy..,0
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,06-10-19,5,It's really good products,1
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,08-09-20,4,It's quality is excellent my hubby liked it very much I gifted him on his birth day thank you Amazon for giving good products n satisfying seller n buyer in all the way,0
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,06-07-19,4,Same as shown in a picture. Value for money. Very quick delivery ???ç,0
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,30-10-19,4,Watch is good enough to be bought.But don't trust about its delivery period.They don't deliver on time,1
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,04-10-19,5,"It's good and looks premium, it's dial is bigger than I thought.It's worth the price É??1500/- and probably a steal deal to go with :)",0
B00ULPQTXQ,Titan-Analog-Gold-Dial-Watch-NK1650YM04,26-07-20,4,Cost is 15-20% higher than factory price I believe..But quality of watch is superior..I purchased this for my Dad & has been running good for last 5-6 months..,1
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,11-05-19,5,100 percent satisfie customer ???ç???????????çGupta ji !!!!,0
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,21-08-19,5,Really amazing product in this budget,1
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,20-08-18,5,Nice watch you must buy it,0
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,09-10-17,4,watch was as received as described on website and well packed but one thing the hands of watch was different from actual watch which I selected.... even though all is same....,0
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,06-12-15,5,"Everything was Excellent about The Titan Watch I received. But the Fat Needles shown here are missing, and the Dial is quite different from the image shown on Amazon India (Probably the item I received was a Different model) - Anyway, Never mind, I will get the Dial & Needles changed in a Registered Titan workshop.",0
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,12-05-15,2,It not working if not wearing for one day .is it a automatic watch? Not mentioned in specifications.,1
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,31-10-19,4,Good product.  In big billion sale I got it in 1300 rs....otherwise its sold at 1995 rs.,0
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,12-08-19,5,Just go for. I bought it for my dad he using it for about more than a year. Titan watch is very durable and no maintenance service and the battery hasnt died our yet just go for it and the price is also reasonable,0
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,01-12-18,5,Nice steel.,1
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,27-10-18,3,Look niceLight weightBut after 6-8 month it's not working properly... Sometimes it's ohk sometimes it's automatically slower,0
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,11-05-19,5,100 percent satisfie customer ???ç???????????çGupta ji !!!!,0
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,21-08-19,5,Really amazing product in this budget,1
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,20-08-18,5,Nice watch you must buy it,0
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,09-10-17,4,watch was as received as described on website and well packed but one thing the hands of watch was different from actual watch which I selected.... even though all is same....,0
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,06-12-15,5,"Everything was Excellent about The Titan Watch I received. But the Fat Needles shown here are missing, and the Dial is quite different from the image shown on Amazon India (Probably the item I received was a Different model) - Anyway, Never mind, I will get the Dial & Needles changed in a Registered Titan workshop.",1
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,12-05-15,2,It not working if not wearing for one day .is it a automatic watch? Not mentioned in specifications.,0
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,31-10-19,4,Good product.  In big billion sale I got it in 1300 rs....otherwise its sold at 1995 rs.,0
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,12-08-19,5,Just go for. I bought it for my dad he using it for about more than a year. Titan watch is very durable and no maintenance service and the battery hasnt died our yet just go for it and the price is also reasonable,1
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,01-12-18,5,Nice steel.,0
B00BV5FHKG,Titan-Karishma-Analog-Black-NK1578SM04,27-10-18,3,Look niceLight weightBut after 6-8 month it's not working properly... Sometimes it's ohk sometimes it's automatically slower,1
B08CN7SJBX,Maaza-1-2L,26-11-18,2,I do have it sometimes. But the quality has been reduced.,0
B08CN7SJBX,Maaza-1-2L,11-11-19,4,Original and nice,1
B08CN7SJBX,Maaza-1-2L,07-07-20,5,Best Mango Based Cool drink available in the market.Price is same as offline stores.,0
B08CN7SJBX,Maaza-1-2L,02-07-20,5,Good,1
B08CN7SJBX,Maaza-1-2L,30-04-20,1,When the product arrive it was kind of dirty. The product has the expiry date smudged out. The taste is horrible,0
B08CN7SJBX,Maaza-1-2L,22-08-19,5,Good.,1
B08CN7SJBX,Maaza-1-2L,13-08-19,5,Nice teast,0
B08CN7SJBX,Maaza-1-2L,29-04-19,4,:),1
B08CN7SJBX,Maaza-1-2L,08-07-20,1,Received this bottle for which the expiry date has already past. And there is no way I can return this.,0
B08CN7SJBX,Maaza-1-2L,04-11-18,3,Too sweet,1
B08CN7SJBX,Maaza-1-2L,26-11-18,2,I do have it sometimes. But the quality has been reduced.,0
B08CN7SJBX,Maaza-1-2L,11-11-19,4,Original and nice,1
B08CN7SJBX,Maaza-1-2L,07-07-20,5,Best Mango Based Cool drink available in the market.Price is same as offline stores.,0
B08CN7SJBX,Maaza-1-2L,02-07-20,5,Good,0
B08CN7SJBX,Maaza-1-2L,30-04-20,1,When the product arrive it was kind of dirty. The product has the expiry date smudged out. The taste is horrible,0
B08CN7SJBX,Maaza-1-2L,22-08-19,5,Good.,1
B08CN7SJBX,Maaza-1-2L,13-08-19,5,Nice teast,0
B08CN7SJBX,Maaza-1-2L,29-04-19,4,:),1
B08CN7SJBX,Maaza-1-2L,08-07-20,1,Received this bottle for which the expiry date has already past. And there is no way I can return this.,0
B08CN7SJBX,Maaza-1-2L,04-11-18,3,Too sweet,1
B00GX9TS6O,Paper-Boat-Aamras-Juice-250ml,11-06-18,2,I got a product which is going to be expire in next one month.They are shipping the products which are going to be expire soon.MFG Date: 24/01/18Best Before: 23/07/18I can get the same product out which are manufactured in current month. I am facing the same issue with other products as well.,0
B00GX9TS6O,Paper-Boat-Aamras-Juice-250ml,13-04-18,3,"Seller: CloudtailPrinted MRP: Rs. 30/- per 250 ml packPurchased for: Rs. 153/- (for 250 ml x 6 packs)Mfg. Date; 01/02/18Exp. Date: 31/07/18Made in: Haryana & Karnataka, INThe alphonso aam variety from the same brand has been unavailable for quite many months now, so I said to myself ""What the heck!"" and bought this instead. Taste is ok.",1
B00GX9TS6O,Paper-Boat-Aamras-Juice-250ml,15-09-19,4,"Taste resembles that there is 45% mango pulp in solution. It tastes like a natural mango. If you are not being able to get natural mango shake during season, it may be preferred in off season over other mango juice like Frooti etc.",0
B00GX9TS6O,Paper-Boat-Aamras-Juice-250ml,29-06-19,5,"Tastes good, one can make out no preservatives or sugar is added. But pls know it is not juice it is mango pulp (aamras). & i feel Paperboat is an Indian company, though not yet researched. All in all a good buy.",0
B00GX9TS6O,Paper-Boat-Aamras-Juice-250ml,10-05-19,5,"Make sure amazon delivers you a fresh productI had issues with the month of packaging and all but as far as product is concerned, its really good.",1
B00GX9TS6O,Paper-Boat-Aamras-Juice-250ml,23-04-18,5,"The best Aamras juice pack I have had, compelled me to try out other items by Paper Boat. They were packed with pulp and the original stuff, not like other brands giving in flavored cherry/papaya pulps.",0
